sqft,beds,baths,parking,age_of_property,price_in_rupees,furnishing_status_encoded,location_Bangalore,location_Bangalore_Whitefield,location_Bhubaneswar,location_Chandigarh,location_Chennai,location_Delhi,location_Delhi_VasantVihar,location_Gurgaon_DLF,location_Hyderabad,location_Hyderabad_Gachibowli,location_Indore,location_Jaipur,location_Kochi,location_Kolkata,location_Lucknow,location_Mumbai,location_Mumbai_Bandra,location_Noida_Sector150,location_Pune,property_type_independent_house,property_type_villa,price_per_sqft,total_rooms,age_category_recent,age_category_old,age_category_very_old
1636,2,2,2,0,18522991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11322.121638141809,4,False,False,False
2106,2,1,1,4,17330520,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8229.11680911681,3,False,False,False
779,3,2,1,15,6550580,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8408.960205391528,5,False,True,False
1992,2,1,1,23,15578019,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7820.290662650603,3,False,False,True
1121,3,3,1,7,10986707,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9800.809099018734,6,True,False,False
5424,5,5,3,5,92590155,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17070.456305309734,10,False,False,False
1955,2,1,1,14,22598471,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11559.32020460358,3,False,True,False
1976,2,1,2,0,23017735,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11648.651315789473,3,False,False,False
2358,4,4,2,0,25760023,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10924.522052586937,8,False,False,False
1861,2,1,1,1,37938772,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20386.22890918861,3,False,False,False
1532,3,2,1,21,15068371,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9835.751305483029,5,False,False,True
1460,2,1,1,9,11843610,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8112.061643835616,3,True,False,False
2118,2,2,1,21,17058505,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8054.062795089707,4,False,False,True
4586,4,3,2,0,206693786,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,45070.603139991275,7,False,False,False
2411,2,1,2,17,31470173,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13052.746992948983,3,False,True,False
1912,1,1,1,16,22788940,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11918.901673640168,2,False,True,False
1842,1,1,1,0,12287106,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6670.524429967427,2,False,False,False
2246,3,2,2,26,16696168,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7433.7346393588605,5,False,False,True
1782,2,1,1,25,30037524,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16856.074074074073,3,False,False,True
3127,5,4,1,5,36770230,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,11758.947873361049,9,False,False,False
3955,4,4,1,11,63721961,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16111.747408343868,8,False,True,False
1497,2,2,1,20,19614874,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13102.788243152972,4,False,True,False
1584,2,2,1,0,15607769,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9853.38952020202,4,False,False,False
2422,2,2,2,7,20032324,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8270.9843104872,4,True,False,False
1324,2,1,2,10,24588325,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,18571.24244712991,3,True,False,False
2184,3,3,2,0,28980658,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13269.53205128205,6,False,False,False
722,2,2,1,0,5067747,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7019.040166204986,4,False,False,False
2041,2,1,1,0,26094828,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12785.315041646252,3,False,False,False
1724,4,4,2,8,58651193,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,34020.41357308585,8,True,False,False
2130,3,2,1,5,85453161,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,40118.854929577465,5,False,False,False
1664,3,3,1,25,53721176,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,32284.360576923078,6,False,False,True
4159,3,2,2,27,66399936,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,15965.360904063476,5,False,False,True
1368,1,1,2,22,7219140,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5277.149122807017,2,False,False,True
2436,2,1,2,30,18585918,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7629.687192118226,3,False,False,True
2000,5,4,2,30,32510388,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,16255.194,9,False,False,True
2019,4,4,1,24,23676104,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11726.648836057455,8,False,False,True
4493,5,4,3,9,50440758,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,11226.52081014912,9,True,False,False
2112,2,2,1,19,11379067,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5387.815814393939,4,False,True,False
855,3,2,1,7,10853678,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12694.360233918129,5,True,False,False
2286,2,2,2,24,14319550,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6264.02012248469,4,False,False,True
753,2,2,1,27,4152882,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5515.1155378486055,4,False,False,True
1246,3,2,1,0,9904352,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7948.918138041734,5,False,False,False
2070,4,3,3,0,26150957,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12633.312560386474,7,False,False,False
791,2,2,1,1,10368974,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13108.690265486726,4,False,False,False
1761,1,1,2,24,22761932,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12925.571834185122,2,False,False,True
4335,5,4,1,5,83968173,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,19369.820761245675,9,False,False,False
1794,1,1,2,19,21008056,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11710.176142697881,2,False,True,False
2130,3,3,2,12,18289926,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8586.81971830986,6,False,True,False
2189,1,1,2,28,46306376,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21154.12334399269,2,False,False,True
2426,2,2,3,21,16287429,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6713.69703215169,4,False,False,True
2125,2,1,2,24,17778403,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8366.307294117647,3,False,False,True
2187,1,1,1,21,12022724,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5497.3589391861,2,False,False,True
3628,4,3,2,23,94667312,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26093.525909592063,7,False,False,True
1958,2,1,1,23,25447700,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12996.782431052094,3,False,False,True
2378,2,1,3,8,35984158,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15132.110176619008,3,True,False,False
1353,2,1,2,9,16031594,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11848.923872875092,3,True,False,False
2470,3,2,3,10,52185445,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,21127.71052631579,5,True,False,False
1486,2,2,1,18,8221277,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5532.4878869448185,4,False,True,False
1793,2,1,1,11,10573013,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5896.828220858895,3,False,True,False
2025,2,2,3,9,30767280,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15193.718518518519,4,True,False,False
955,2,2,0,13,11310562,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11843.520418848168,4,False,True,False
2167,2,2,3,23,26110025,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12048.927088140286,4,False,False,True
866,1,1,0,10,16973014,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19599.323325635105,2,True,False,False
745,3,2,1,2,13398232,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,17984.204026845637,5,False,False,False
3523,4,4,2,9,46136793,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,13095.882202668181,8,True,False,False
879,2,1,1,17,5094748,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5796.0728100113765,3,False,True,False
4576,3,2,1,0,110189668,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,24079.909965034964,5,False,False,False
1813,1,1,2,1,18003405,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9930.173745173744,2,False,False,False
2034,2,2,2,11,31410398,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15442.67354965585,4,False,True,False
907,1,1,1,19,5075604,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5596.035281146637,2,False,True,False
1920,1,1,2,25,12994229,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6767.827604166667,2,False,False,True
779,2,2,1,23,4635662,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5950.785622593068,4,False,False,True
1903,3,2,1,18,26368078,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13856.057803468208,5,False,True,False
1814,2,1,1,16,15930945,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8782.218853362734,3,False,True,False
2332,1,1,2,0,15807372,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6778.46140651801,2,False,False,False
1594,2,1,1,0,16012359,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10045.39460476788,3,False,False,False
2056,4,3,1,4,15055164,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7322.550583657588,7,False,False,False
2027,2,2,2,22,12934884,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6381.294523926986,4,False,False,True
2436,1,1,2,29,12645987,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5191.291871921182,2,False,False,True
1060,1,1,1,3,10639224,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10037.003773584906,2,False,False,False
633,2,2,1,0,7172073,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11330.289099526066,4,False,False,False
980,2,2,1,4,15044399,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15351.427551020408,4,False,False,False
4622,2,2,2,0,75936048,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,16429.26179143228,4,False,False,False
2198,3,3,1,2,16276636,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7405.202911737943,6,False,False,False
1223,1,1,1,0,21093756,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17247.5519215045,2,False,False,False
1558,2,2,2,26,13457705,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8637.8080872914,4,False,False,True
1766,3,2,1,2,14072866,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7968.780294450736,5,False,False,False
962,2,2,0,22,5281649,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5490.279625779625,4,False,False,True
1023,3,2,1,1,11311220,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11056.911045943303,5,False,False,False
639,4,3,1,7,5372968,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8408.40062597809,7,True,False,False
2181,3,2,1,0,25920093,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,11884.499312242091,5,False,False,False
2165,4,3,3,19,47446413,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21915.202309468823,7,False,True,False
1187,3,2,2,20,13983275,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11780.349620893008,5,False,True,False
2163,5,5,2,8,26699118,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,12343.55894590846,10,True,False,False
1945,2,1,1,7,22868741,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11757.707455012853,3,True,False,False
4135,4,3,1,16,66659847,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16120.881983071342,7,False,True,False
1191,1,1,2,26,9721896,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8162.801007556675,2,False,False,True
2303,1,1,1,11,71434780,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,31018.141554494137,2,False,True,False
640,1,1,1,15,4443528,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6943.0125,2,False,True,False
2417,1,1,3,11,16121354,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6669.985105502689,2,False,True,False
1378,3,3,2,0,24457984,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17748.89985486212,6,False,False,False
1314,1,1,2,6,36946122,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28117.29223744292,2,True,False,False
4929,3,3,2,4,116391013,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,23613.514505984986,6,False,False,False
2217,3,2,1,0,35000391,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15787.276048714479,5,False,False,False
2019,2,1,2,30,10099931,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5002.44229816741,3,False,False,True
2208,3,3,2,21,38188679,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,17295.597373188404,6,False,False,True
2486,2,1,2,30,13116557,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5276.169348350764,3,False,False,True
1855,1,1,1,13,10521018,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5671.707816711591,2,False,True,False
1778,2,1,1,16,13138383,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7389.416760404949,3,False,True,False
1347,3,3,2,10,12336742,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9158.68002969562,6,True,False,False
1358,2,1,1,7,10941370,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8056.973490427099,3,True,False,False
1960,2,1,1,13,17604981,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8982.133163265305,3,False,True,False
985,3,2,1,0,8771170,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8904.74111675127,5,False,False,False
1160,3,2,1,8,9146949,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7885.300862068965,5,True,False,False
1763,3,2,1,3,31230457,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,17714.38287010777,5,False,False,False
4599,3,2,2,9,47704105,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,10372.712546205697,5,True,False,False
2676,3,3,3,15,42344059,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,15823.639387144993,6,False,True,False
1605,4,4,1,23,13508396,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8416.446105919003,8,False,False,True
1951,2,2,1,10,14347566,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7353.95489492568,4,True,False,False
3450,3,2,2,13,77419325,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,22440.384057971016,5,False,True,False
1842,2,1,1,27,12143146,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6592.370249728556,3,False,False,True
1796,2,1,1,3,35364852,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,19690.89755011136,3,False,False,False
1199,2,2,1,26,6793568,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5666.028356964137,4,False,False,True
4987,4,3,2,19,39464813,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,7913.537798275516,7,False,True,False
2498,4,3,3,7,67055627,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26843.7257806245,7,True,False,False
1721,3,2,1,21,9835845,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5715.191748983149,5,False,False,True
715,2,2,0,0,14021583,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19610.605594405595,4,False,False,False
1611,1,1,1,0,24610313,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15276.420235878337,2,False,False,False
2382,2,2,2,22,16452125,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6906.853484466835,4,False,False,True
1245,2,1,1,28,6119219,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4915.035341365462,3,False,False,True
2141,2,2,2,26,62147475,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,29027.312003736573,4,False,False,True
1892,3,2,1,6,14795930,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7820.258985200846,5,True,False,False
1090,3,2,1,0,13450537,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,12339.942201834863,5,False,False,False
1352,3,2,2,0,14919573,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11035.187130177515,5,False,False,False
2182,3,3,2,14,22409804,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10270.304307974335,6,False,True,False
3977,5,4,2,4,78022807,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,19618.508171988935,9,False,False,False
2020,3,2,2,3,40294628,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19947.835643564358,5,False,False,False
1454,2,2,1,17,18310207,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12592.989683631362,4,False,True,False
3736,5,4,1,0,81475241,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,21808.14801927195,9,False,False,False
819,2,2,0,9,5196489,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6344.919413919414,4,True,False,False
3017,4,4,3,27,81856361,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,27131.70732515744,8,False,False,True
1695,1,1,1,11,11704480,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6905.2979351032445,2,False,True,False
2042,1,1,2,25,19054022,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9331.058765915768,2,False,False,True
1796,3,3,2,0,35174189,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19584.737750556793,6,False,False,False
2051,2,2,2,19,22792913,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11113.07313505607,4,False,True,False
1193,4,4,2,28,16095206,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13491.371332774517,8,False,False,True
4468,5,4,1,28,44382786,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,9933.479409131602,9,False,False,True
1263,2,2,2,0,22997835,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,18208.895486935868,4,False,False,False
849,1,1,1,0,11737937,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13825.603062426384,2,False,False,False
2480,2,2,1,0,31137504,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,12555.445161290323,4,False,False,False
1051,2,2,2,8,7450617,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7089.074215033302,4,True,False,False
2744,3,2,2,7,31352423,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11425.810131195336,5,True,False,False
3446,3,2,2,6,97222475,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,28213.138421358097,5,True,False,False
2691,3,3,2,30,40516028,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,15056.12337421033,6,False,False,True
1334,1,1,1,3,11372281,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8524.948275862069,2,False,False,False
4732,3,2,3,9,76713504,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,16211.644970414201,5,True,False,False
783,2,1,1,0,7349794,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9386.710089399745,3,False,False,False
1913,2,1,2,13,20329545,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10627.049137480397,3,False,True,False
2205,3,2,2,30,16719425,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7582.50566893424,5,False,False,True
690,2,2,1,0,25751621,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,37321.189855072465,4,False,False,False
2068,3,2,1,2,16881245,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8163.077852998066,5,False,False,False
2414,4,4,2,6,22048284,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9133.506213753108,8,True,False,False
2080,2,1,2,0,24761074,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11904.3625,3,False,False,False
4234,3,2,2,0,62620910,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,14790.01180916391,5,False,False,False
1444,2,1,2,16,19884578,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13770.483379501386,3,False,True,False
2129,2,2,2,19,18002773,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8455.976045091593,4,False,True,False
2083,3,3,2,0,23757023,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11405.195871339414,6,False,False,False
1982,2,1,1,7,29340944,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,14803.705348133199,3,True,False,False
1707,2,1,1,11,25396818,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,14878.042179261864,3,False,True,False
4200,3,3,1,19,66563480,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,15848.44761904762,6,False,True,False
1662,3,3,1,15,13250673,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7972.727436823105,6,False,True,False
3697,3,3,3,0,86803716,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,23479.50121720314,6,False,False,False
1082,1,1,2,30,12737581,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11772.256007393715,2,False,False,True
1667,2,2,2,18,9007074,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5403.16376724655,4,False,True,False
1062,2,2,2,16,18372177,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17299.601694915254,4,False,True,False
669,1,1,0,27,8349600,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12480.717488789238,2,False,False,True
2826,4,4,3,5,62389843,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,22077.085279547064,8,False,False,False
2302,2,2,2,8,33785247,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14676.47567332754,4,True,False,False
2085,1,1,3,12,40039554,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19203.623021582735,2,False,True,False
1814,4,4,2,12,25299693,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,13946.909040793826,8,False,True,False
1912,2,2,1,25,10687889,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5589.9001046025105,4,False,False,True
4657,3,2,2,26,135865363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,29174.439123899505,5,False,False,True
744,2,1,1,13,24504620,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,32936.31720430108,3,False,True,False
